PERMNO,date,PRC,VOL,RET,SHROUT
70578,2021/1/29,204.50999,179340,-0.05477,285445
70578,2021/2/26,209.36,177750,0.023715,285445
70578,2021/3/31,214.07001,261668,0.02479,286078
70578,2021/4/30,224.12,170435,0.046947,286078
70578,2021/5/28,215.08,241520,-0.040336,285937
70578,2021/6/30,205.97,260024,-0.040125,285937
70578,2021/7/30,220.83,223067,0.072146,285937
70578,2021/8/31,225.36,149811,0.020514,286087
70578,2021/9/30,208.62,208206,-0.072151,286087
70578,2021/10/29,222.22,212200,0.06519,286087
70578,2021/11/30,221.47,185763,-0.003375,286567
70578,2021/12/31,234.59,206436,0.061543,286567
70578,2022/1/31,189.45,312940,-0.192421,286567
70578,2022/2/28,176.25999,269738,-0.069623,286752
70578,2022/3/31,176.56,455943,0.004596,286296
70578,2022/4/29,169.34,263960,-0.040893,286296
70578,2022/5/31,163.91,252361,-0.032066,285655
70578,2022/6/30,153.75999,263579,-0.058813,285655
70578,2022/7/29,165.17,234516,0.074207,285655
70578,2022/8/31,163.83,198598,-0.008113,284989
70578,2022/9/30,144.42,266949,-0.115364,284989
70578,2022/10/31,157.07001,273940,0.087592,284989
70578,2022/11/30,149.83,384882,-0.046094,284828
70578,2022/12/30,145.56,253735,-0.024962,284828
72980,2020/1/31,41.75,23732,0.023535,23707
72980,2020/2/28,36.18,33119,-0.133413,23680
72980,2020/3/31,26.67,44746,-0.254561,23680
72980,2020/4/30,31.86,31687,0.194601,23826
72980,2020/5/29,30.82,30425,-0.032643,23683
72980,2020/6/30,32.51,39905,0.064568,23683
72980,2020/7/31,41.95,47366,0.290372,23683
72980,2020/8/31,42.67,66418,0.017163,26727
72980,2020/9/30,43.73,73800,0.031873,26727
72980,2020/10/30,42.39,54981,-0.030643,26719
72980,2020/11/30,41.87,39282,-0.012267,26719
72980,2020/12/31,48.36,45792,0.162169,26719
72980,2021/1/29,46.38,35073,-0.040943,26719
72980,2021/2/26,47.2,37855,0.01768,26728
72980,2021/3/31,52.03,44257,0.109322,26753
72980,2021/4/30,58.65,35545,0.127234,26952
72980,2021/5/28,60.35,30083,0.028985,26811
72980,2021/6/30,56.69,29781,-0.055178,26811
72980,2021/7/30,59.01,33080,0.040924,26825
72980,2021/8/31,62.95,29557,0.066768,26884
72980,2021/9/30,63.26,27006,0.010167,26884
72980,2021/10/29,71.17,27087,0.12504,26884
72980,2021/11/30,71.22,29857,0.000703,26891
72980,2021/12/31,79.73,44700,0.124754,26891
72980,2022/1/31,71.43,30917,-0.104101,26891
72980,2022/2/28,67.88,35423,-0.049699,26891
72980,2022/3/31,60.61,33605,-0.101576,26978
72980,2022/4/29,51.6,46713,-0.148655,27161
72980,2022/5/31,55.49,39378,0.075388,27017
72980,2022/6/30,49.75,34796,-0.096684,27017
72980,2022/7/29,54.65,26065,0.098492,27017
72980,2022/8/31,50.64,21360,-0.073376,27109
72980,2022/9/30,43.64,36420,-0.129344,27109
72980,2022/10/31,38.96,29908,-0.107241,27123
72980,2022/11/30,44.26,36239,0.136037,27127
72980,2022/12/30,42.73,53138,-0.024401,27127
75510,2020/1/31,351.14001,440832,0.064674,482131
75510,2020/2/28,345.12,566975,-0.017144,483000
75510,2020/3/31,318.23999,1262771,-0.077886,481801
75510,2020/4/30,353.64001,727957,0.111237,483268
75510,2020/5/29,386.60001,553643,0.093202,480000
75510,2020/6/30,435.31,703872,0.125996,479665
75510,2020/7/31,444.32001,543778,0.020698,479665
75510,2020/8/31,513.39001,543222,0.155451,480000
75510,2020/9/30,490.42999,843377,-0.044722,479719
75510,2020/10/30,447.10001,478792,-0.088351,479719
75510,2020/11/30,478.47,533473,0.070163,479000
75510,2020/12/31,500.12,547087,0.045248,479000
75510,2021/1/29,458.76999,571092,-0.08268,478700
75510,2021/2/26,459.67001,442553,0.001962,479326
75510,2021/3/31,475.37,751335,0.034155,478000
75510,2021/4/30,508.34,406636,0.069357,478000
75510,2021/5/28,504.57999,396660,-0.007397,478000
75510,2021/6/30,585.64001,524788,0.160649,476400
75510,2021/7/30,621.63,336964,0.061454,476400
75510,2021/8/31,663.70001,285728,0.067677,476400
75510,2021/9/30,575.71997,522511,-0.13256,475800
75510,2021/10/29,650.35999,440486,0.129646,475800
75510,2021/11/30,669.84998,429093,0.029968,475800
75510,2021/12/31,567.06,835468,-0.153452,475000
75510,2022/1/31,534.29999,835052,-0.057772,472348
75510,2022/2/28,467.67999,691538,-0.124687,472351
75510,2022/3/31,455.62,978825,-0.025787,472500
75510,2022/4/29,395.95001,544971,-0.130964,472500
75510,2022/5/31,416.48001,718144,0.05185,472500
75510,2022/6/30,366.06,713369,-0.121062,468000
75510,2022/7/29,410.12,459622,0.120363,468000
75510,2022/8/31,373.44,513624,-0.089437,468000
75510,2022/9/30,275.20001,1232903,-0.263068,464900
75510,2022/10/31,318.5,818412,0.15734,464900
75510,2022/11/30,344.92999,702706,0.082983,464900
75510,2022/12/30,336.53,645174,-0.024353,462000
77730,2020/1/31,82.63,592099,-0.092377,295365
77730,2020/2/28,67.83,629738,-0.174029,295028
77730,2020/3/31,57.87,1072034,-0.146838,295028
77730,2020/4/30,62.19,671135,0.07465,295028
77730,2020/5/29,61.44,777678,-0.005306,294310
77730,2020/6/30,59.71,819389,-0.028158,294310
77730,2020/7/31,61.45,417937,0.029141,294310
77730,2020/8/31,62.8,511736,0.028804,294251
77730,2020/9/30,59.48,689626,-0.052866,294251
77730,2020/10/30,57.23,452360,-0.037828,294251
77730,2020/11/30,65.2,532218,0.147038,294126
77730,2020/12/31,64.44,558953,-0.011656,294793
77730,2021/1/29,64.31,429770,-0.002017,294793
77730,2021/2/26,67.67,430498,0.059167,294722
77730,2021/3/31,74.3,553905,0.097976,294722
77730,2021/4/30,77.45,327197,0.042396,294722
77730,2021/5/28,79.5,417338,0.032214,294773
77730,2021/6/30,73.76,372139,-0.072201,294773
77730,2021/7/30,71.46,330542,-0.031182,294773
77730,2021/8/31,78.52,409702,0.105024,294816
77730,2021/9/30,78.94,372752,0.005349,294816
77730,2021/10/29,79.97,303543,0.013048,294816
77730,2021/11/30,78.96,385168,-0.006878,294771
77730,2021/12/31,87.16,438166,0.10385,294771
77730,2022/1/31,90.89,430683,0.042795,293071
77730,2022/2/28,92.66,573067,0.024535,292455
77730,2022/3/31,89.63,729312,-0.0327,292455
77730,2022/4/29,93.16,368435,0.039384,292455
77730,2022/5/31,89.61,512369,-0.033169,291539
77730,2022/6/30,86.06,368639,-0.039616,291539
77730,2022/7/29,88.01,333942,0.022659,291539
77730,2022/8/31,75.38,471142,-0.13828,289617
77730,2022/9/30,65.93,441187,-0.125365,289617
77730,2022/10/31,68.35,542488,0.036706,289617
77730,2022/11/30,66.28,730086,-0.023263,289579
77730,2022/12/30,62.25,587283,-0.060803,287816
79637,2020/1/31,137.11,111445,-0.044263,80325
79637,2020/2/28,123.74,127746,-0.096054,79473
79637,2020/3/31,99.08,305471,-0.199289,79473
79637,2020/4/30,105.69,152605,0.066714,78351
79637,2020/5/29,105.45,127092,-0.002271,77669
79637,2020/6/30,92.89,192881,-0.119109,77669
79637,2020/7/31,109.9,159821,0.18312,77669
79637,2020/8/31,110.35,111465,0.004095,77700
79637,2020/9/30,107.02,167087,-0.030177,77700
79637,2020/10/30,109.55,120923,0.023641,77700
79637,2020/11/30,130.58,136105,0.191967,77724
79637,2020/12/31,137.5,107112,0.052994,77724
79637,2021/1/29,124.68,120838,-0.093236,77724
79637,2021/2/26,125.33,109150,0.005213,77837
79637,2021/3/31,133.39,135415,0.065906,77837
79637,2021/4/30,148.41,124815,0.112602,77871
79637,2021/5/28,159.63,142027,0.075601,77972
79637,2021/6/30,146.42999,142466,-0.081438,77972
79637,2021/7/30,160.41,139461,0.095472,77972
79637,2021/8/31,155.75999,108763,-0.027741,75874
79637,2021/9/30,138.37,148978,-0.111646,75874
79637,2021/10/29,124.1,154070,-0.103129,75874
79637,2021/11/30,118.73,153002,-0.04166,73120
79637,2021/12/31,129.66,140423,0.092058,73120
79637,2022/1/31,130.06,143944,0.003085,73120
79637,2022/2/28,143.92999,130705,0.108181,73120
79637,2022/3/31,144.95,143000,0.007087,67552
79637,2022/4/29,122.53,172322,-0.154674,67212
79637,2022/5/31,124.61,140471,0.018608,67128
79637,2022/6/30,100.71,229731,-0.191798,67128
79637,2022/7/29,112.47,164852,0.116771,67128
79637,2022/8/31,97.84,138342,-0.128301,65717
79637,2022/9/30,88.18,149857,-0.098733,65717
79637,2022/10/31,115.87,173852,0.314017,65717
79637,2022/11/30,130.85001,153986,0.131009,64157
79637,2022/12/30,140.89,157845,0.076729,64157
83601,2020/1/31,36.78,44712,-0.128023,56067
83601,2020/2/28,31.8,32165,-0.1354,56067
83601,2020/3/31,26.25,62467,-0.166981,54598
83601,2020/4/30,26.44,45032,0.007238,55547
83601,2020/5/29,29.92,43305,0.131619,55547
83601,2020/6/30,37.3,132444,0.254679,54616
83601,2020/7/31,37.42,118750,0.003217,54616
83601,2020/8/31,41.53,45109,0.109834,54641
83601,2020/9/30,40.78,73156,-0.012039,53362
83601,2020/10/30,49.21,62798,0.206719,54376
83601,2020/11/30,51.72,44001,0.051006,54376
83601,2020/12/31,51.34,67041,-0.002514,52754
83601,2021/1/29,52.34,52231,0.019478,52201
83601,2021/2/26,63.89,42264,0.220673,52201
83601,2021/3/31,67.09,78818,0.053999,52149
83601,2021/4/30,65.26,52369,-0.027277,52991
83601,2021/5/28,66.37,38293,0.017009,52991
83601,2021/6/30,61.18,69866,-0.073979,51330
83601,2021/7/30,63.97,47357,0.045603,51330
83601,2021/8/31,57.95,33016,-0.094107,51587
83601,2021/9/30,52.7,72773,-0.085764,50438
83601,2021/10/29,54.32,56005,0.03074,50545
83601,2021/11/30,47.98,35531,-0.116716,50545
83601,2021/12/31,54.66,58364,0.14506,50545
83601,2022/1/31,54.18,52358,-0.008782,50934
83601,2022/2/28,57.02,34537,0.052418,50934
83601,2022/3/31,51.41,65997,-0.093476,50934
83601,2022/4/29,47.57,53018,-0.074694,50131
83601,2022/5/31,46.64,44258,-0.01955,50131
83601,2022/6/30,44.1,58198,-0.048456,50131
83601,2022/7/29,51.21,37475,0.161225,48380
83601,2022/8/31,50.99,31364,-0.004296,49524
83601,2022/9/30,38.14,54586,-0.245931,49529
83601,2022/10/31,47.56,40085,0.246985,49711
83601,2022/11/30,56.74,32199,0.193019,49711
83601,2022/12/30,49.71,48944,-0.118435,49711
87055,2020/1/31,305.51999,433153,0.039466,441758
87055,2020/2/28,281.14001,433415,-0.077671,441622
87055,2020/3/31,285.13,1251739,0.014192,441580
87055,2020/4/30,303,742268,0.065128,441580
87055,2020/5/29,308.47,607975,0.018053,441524
87055,2020/6/30,303.20999,624795,-0.017052,441524
87055,2020/7/31,325.53,457955,0.075921,441524
87055,2020/8/31,347.66,400296,0.067981,441255
87055,2020/9/30,355,583413,0.021113,441228
87055,2020/10/30,357.62,427682,0.009352,441228
87055,2020/11/30,391.76999,432118,0.095492,442955
87055,2020/12/31,376.78,552456,-0.012737,442955
87055,2021/1/29,352.42999,494979,-0.064627,442955
87055,2021/2/26,331,463544,-0.05882,442654
87055,2021/3/31,352.48001,919709,0.064894,442534
87055,2021/4/30,372.09,412478,0.057876,442534
87055,2021/5/28,378.26999,432706,0.016609,442069
87055,2021/6/30,395.67001,392617,0.045999,442069
87055,2021/7/30,429.72,369751,0.088053,442069
87055,2021/8/31,455.48999,354895,0.059969,441825
87055,2021/9/30,449.35001,390581,-0.01348,441824
87055,2021/10/29,491.54001,354704,0.095649,441824
87055,2021/11/30,539.38,427295,0.097327,443434
87055,2021/12/31,567.70001,603610,0.052505,443432
87055,2022/1/31,505.13,575881,-0.110217,443432
87055,2022/2/28,519.25,410141,0.029517,443279
87055,2022/3/31,575.84998,593608,0.109003,443224
87055,2022/4/29,531.71997,494175,-0.075072,443224
87055,2022/5/31,466.22,802197,-0.123185,442963
87055,2022/6/30,479.28,539935,0.028013,442963
87055,2022/7/29,541.29999,466585,0.13128,442963
87055,2022/8/31,522.09998,418307,-0.03547,442664
87055,2022/9/30,472.26999,492973,-0.095441,442604
87055,2022/10/31,501.5,445095,0.063798,442604
87055,2022/11/30,539.25,402754,0.075274,443841
87055,2022/12/30,456.5,545372,-0.153454,443729
90756,2020/1/31,86.04,144305,-0.090967,68310
90756,2020/2/28,72.15,152584,-0.15795,68310
90756,2020/3/31,64.33,207731,-0.108385,68310
90756,2020/4/30,67.53,151342,0.049743,68071
90756,2020/5/29,71.82,97914,0.06797,68071
90756,2020/6/30,71.62,112452,-0.002785,68071
90756,2020/7/31,78.72,90116,0.099134,68071
90756,2020/8/31,77.01,67561,-0.017912,68106
90756,2020/9/30,73.5,81710,-0.045579,68106
90756,2020/10/30,67.36,87478,-0.083537,68106
90756,2020/11/30,80.5,135377,0.19997,68190
90756,2020/12/31,86.07,145187,0.069193,68190
90756,2021/1/29,91.59,151994,0.064134,68384
90756,2021/2/26,106,239296,0.160935,68384
90756,2021/3/31,118.66,129413,0.119434,68384
90756,2021/4/30,124.43,112168,0.048626,68617
90756,2021/5/28,131.44,100144,0.058989,68617
90756,2021/6/30,124.64,127949,-0.051735,68617
90756,2021/7/30,119.55,97692,-0.040838,68636
90756,2021/8/31,114.58,105238,-0.038812,68636
90756,2021/9/30,102.37,107652,-0.106563,68636
90756,2021/10/29,107,137166,0.045228,68636
90756,2021/11/30,107.6,120767,0.009065,67487
90756,2021/12/31,112.71,100692,0.047491,67487
90756,2022/1/31,113.81,134325,0.00976,66604
90756,2022/2/28,111.04,114284,-0.021088,66604
90756,2022/3/31,100.65,135898,-0.09357,66604
90756,2022/4/29,92.44,158030,-0.08157,66604
90756,2022/5/31,92.91,133740,0.009087,65795
90756,2022/6/30,82.14,102876,-0.115919,65795
90756,2022/7/29,86.1,127538,0.04821,65795
90756,2022/8/31,79.76,94450,-0.069338,65372
90756,2022/9/30,70.29,112700,-0.118731,65372
90756,2022/10/31,88,98471,0.251956,65394
90756,2022/11/30,92.07,67896,0.050455,65394
90756,2022/12/30,88.19,88776,-0.042142,65394
